time,header,state_vector,state_valid
2022/03/09 14:09:14.559916001,"{'stamp': {'secs': 1646834954, 'nsecs': 559694503}, 'frame_id': ''}","[-8.157610152559839, -8.965789908268484, 0.0, -0.0523548315736084, 0.28883634895255306, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.019485025434143e-10, 0.003729391]",0
2022/03/09 14:09:14.564726036,"{'stamp': {'secs': 1646834954, 'nsecs': 564414195}, 'frame_id': ''}","[-8.158154272008295, -8.961061866193235, 0.0, -0.06869682389201408, 0.49541765952679395, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.179254207778525e-10, 0.004715015]",0
2022/03/09 14:09:14.570641117,"{'stamp': {'secs': 1646834954, 'nsecs': 570431757}, 'frame_id': ''}","[-8.158727580846291, -8.956006375151414, 0.0, -0.08364291843717396, 0.6780448018589977, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.4922931766901966e-10, 0.006014634]",0
2022/03/09 14:09:14.578972963,"{'stamp': {'secs': 1646834954, 'nsecs': 578725274}, 'frame_id': ''}","[-8.15923012472025, -8.951528367240812, 0.0, -0.09276754506268717, 0.7796740702728201, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.8080397157705147e-10, 0.008290875]",0
2022/03/09 14:09:14.581356102,"{'stamp': {'secs': 1646834954, 'nsecs': 581092530}, 'frame_id': ''}","[-8.159704804986722, -8.94725895238717, 0.0, -0.11279605726867965, 0.9830417490419463, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 6.343594624950325e-10, 0.00236305]",0
2022/03/09 14:09:14.589065200,"{'stamp': {'secs': 1646834954, 'nsecs': 588860478}, 'frame_id': ''}","[-8.159957601305369, -8.94492703893079, 0.0, -0.10343239637504997, 0.9212351865819088, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.930674437477749e-10, 0.007764246]",0
2022/03/09 14:09:14.592414105,"{'stamp': {'secs': 1646834954, 'nsecs': 592188763}, 'frame_id': ''}","[-8.160193861132186, -8.942747665938684, 0.0, -0.09640952520963418, 0.867991798865573, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.5090413392063857e-10, 0.003324483]",0
2022/03/09 14:09:14.598093018,"{'stamp': {'secs': 1646834954, 'nsecs': 597761689}, 'frame_id': ''}","[-8.160427386568138, -8.940642255534032, 0.0, -0.08406102369408398, 0.7612343154724951, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.6915633232104457e-10, 0.00556934]",0
2022/03/09 14:09:14.609928584,"{'stamp': {'secs': 1646834954, 'nsecs': 609697299}, 'frame_id': ''}","[-8.160710438518223, -8.938150333688476, 0.0, -0.0687218752374391, 0.6235723904049357, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.2561821416300353e-10, 0.011933167]",0
2022/03/09 14:09:14.614628065,"{'stamp': {'secs': 1646834954, 'nsecs': 614393132}, 'frame_id': ''}","[-8.161036639465118, -8.935388682992727, 0.0, -0.047146073256575674, 0.42242834982369426, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.194844865605215e-10, 0.004692006]",0
2022/03/09 14:09:14.626784185,"{'stamp': {'secs': 1646834954, 'nsecs': 624371647}, 'frame_id': ''}","[-8.161374588262738, -8.932561875357766, 0.0, -0.046730692463165774, 0.41036070989872864, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.5027677244647076e-10, 0.009975082]",0
2022/03/09 14:09:14.627142888,"{'stamp': {'secs': 1646834954, 'nsecs': 625471148}, 'frame_id': ''}","[-8.16163585641097, -8.930430015158251, 0.0, -0.073056908363167, 0.612206147314525, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.365252916576853e-09, 0.001097982]",0
2022/03/09 14:09:14.633941342,"{'stamp': {'secs': 1646834954, 'nsecs': 633745698}, 'frame_id': ''}","[-8.161922163867407, -8.928089276090786, 0.0, -0.0854361050934731, 0.7066050140589236, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.8124897939886073e-10, 0.008270519]",0
2022/03/09 14:09:14.645138626,"{'stamp': {'secs': 1646834954, 'nsecs': 644904946}, 'frame_id': ''}","[-8.162170174012664, -8.926059005920038, 0.0, -0.08873425764314184, 0.7297977783941383, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3436651984420235e-10, 0.011156225]",0
2022/03/09 14:09:14.649372721,"{'stamp': {'secs': 1646834954, 'nsecs': 649119880}, 'frame_id': ''}","[-8.162409769486581, -8.924091966804948, 0.0, -0.08010859408860166, 0.6561684581166602, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.560170049169219e-10, 0.004210538]",0
2022/03/09 14:09:14.660612960,"{'stamp': {'secs': 1646834954, 'nsecs': 660362122}, 'frame_id': ''}","[-8.162719272304699, -8.92154877975797, 0.0, -0.06648524639742136, 0.54421890288999, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3338434259697056e-10, 0.011238374]",0
2022/03/09 14:09:14.664706096,"{'stamp': {'secs': 1646834954, 'nsecs': 664384314}, 'frame_id': ''}","[-8.16313837107499, -8.918102598723454, 0.0, -0.04655088689858716, 0.3823659987649636, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.7310302882030483e-10, 0.004017719]",0
2022/03/09 14:09:14.676023725,"{'stamp': {'secs': 1646834954, 'nsecs': 675735959}, 'frame_id': ''}","[-8.163501388716732, -8.915115101109498, 0.0, -0.05086434835299135, 0.418290941775893, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.320870925893223e-10, 0.011348748]",0
2022/03/09 14:09:14.681607395,"{'stamp': {'secs': 1646834954, 'nsecs': 681333615}, 'frame_id': ''}","[-8.163957933447731, -8.911359258589865, 0.0, -0.060501914308658575, 0.49783432780923786, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.6799826936376266e-10, 0.005593406]",0
2022/03/09 14:09:14.689111885,"{'stamp': {'secs': 1646834954, 'nsecs': 688935062}, 'frame_id': ''}","[-8.164350884072114, -8.908127476230623, 0.0, -0.06130079890318062, 0.504448705336521, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.972872341794776e-10, 0.007598176]",0
2022/03/09 14:09:14.701648810,"{'stamp': {'secs': 1646834954, 'nsecs': 701444235}, 'frame_id': ''}","[-8.164765456826839, -8.904720235355553, 0.0, -0.06003812332538644, 0.4939615953083029, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.198682930745652e-10, 0.012505585]",0
2022/03/09 14:09:14.704398946,"{'stamp': {'secs': 1646834954, 'nsecs': 704169679}, 'frame_id': ''}","[-8.165092294386712, -8.902035409149917, 0.0, -0.06169787849434924, 0.5071967972293225, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 5.50770654719483e-10, 0.002721683]",0
2022/03/09 14:09:14.710387068,"{'stamp': {'secs': 1646834954, 'nsecs': 710148860}, 'frame_id': ''}","[-8.165452095901005, -8.899080892059848, 0.0, -0.06810668520361869, 0.5596583956650855, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.508546124739065e-10, 0.005975665]",0
2022/03/09 14:09:14.722163580,"{'stamp': {'secs': 1646834954, 'nsecs': 721977980}, 'frame_id': ''}","[-8.165766143714686, -8.89650374741888, 0.0, -0.06276446802804272, 0.5154931834129708, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.2676189146870847e-10, 0.011825503]",0
2022/03/09 14:09:14.725750059,"{'stamp': {'secs': 1646834954, 'nsecs': 725526881}, 'frame_id': ''}","[-8.166187469601683, -8.893047158229592, 0.0, -0.07087941776807964, 0.5818001561567442, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.227410081072202e-10, 0.003545961]",0
2022/03/09 14:09:14.732047844,"{'stamp': {'secs': 1646834954, 'nsecs': 731740582}, 'frame_id': ''}","[-8.166601963360698, -8.889622503508505, 0.0, -0.07497697072732014, 0.6157857202248418, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.4139818892134456e-10, 0.006209753]",0
2022/03/09 14:09:14.738406372,"{'stamp': {'secs': 1646834954, 'nsecs': 738146668}, 'frame_id': ''}","[-8.167025706833074, -8.886110873552617, 0.0, -0.06982602688791757, 0.5744279664601468, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.3413887858249393e-10, 0.006402282]",0
2022/03/09 14:09:14.742992808,"{'stamp': {'secs': 1646834954, 'nsecs': 742753160}, 'frame_id': ''}","[-8.167350228574552, -8.883408300550704, 0.0, -0.07259279412520994, 0.5988504061899286, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.2562577244755073e-10, 0.004603515]",0
2022/03/09 14:09:14.754104591,"{'stamp': {'secs': 1646834954, 'nsecs': 753808474}, 'frame_id': ''}","[-8.167606061043228, -8.881248775628578, 0.0, -0.0687652520244108, 0.5689519895082369, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3563554250112482e-10, 0.011051846]",0
2022/03/09 14:09:14.765504250,"{'stamp': {'secs': 1646834954, 'nsecs': 765268318}, 'frame_id': ''}","[-8.167912483474364, -8.878643473092277, 0.0, -0.051783449695358155, 0.43121801948040844, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3084953450921106e-10, 0.011456083]",0
2022/03/09 14:09:14.775728732,"{'stamp': {'secs': 1646834954, 'nsecs': 774868088}, 'frame_id': ''}","[-8.16830761181654, -8.875314382985138, 0.0, -0.04380159582526346, 0.36662873299806475, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.5621512208340097e-10, 0.00959589]",0
2022/03/09 14:09:14.776030643,"{'stamp': {'secs': 1646834954, 'nsecs': 775612258}, 'frame_id': ''}","[-8.168750230780164, -8.871593409366955, 0.0, -0.12328256755579477, 1.036015757708153, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.0192099849657877e-09, 0.000742381]",0
2022/03/09 14:09:14.786744967,"{'stamp': {'secs': 1646834954, 'nsecs': 785811001}, 'frame_id': ''}","[-8.169204700781735, -8.867788740268598, 0.0, -0.15872197190431342, 1.3342325029480988, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.470350412593074e-10, 0.010195006]",0
2022/03/09 14:09:14.786839814,"{'stamp': {'secs': 1646834954, 'nsecs': 786593095}, 'frame_id': ''}","[-8.169542640570828, -8.864977832234297, 0.0, -0.23895515360112146, 2.002250711894499, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.921982223988746e-09, 0.000779936]",0
2022/03/09 14:09:14.792467926,"{'stamp': {'secs': 1646834954, 'nsecs': 792240894}, 'frame_id': ''}","[-8.16981047259943, -8.86276773363947, 0.0, -0.25279807397713666, 2.1143350791593036, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.655645867113259e-10, 0.005644665]",0
2022/03/09 14:09:14.804256313,"{'stamp': {'secs': 1646834954, 'nsecs': 804030983}, 'frame_id': ''}","[-8.170072860934972, -8.860583876910603, 0.0, -0.22382921403785888, 1.868990662080163, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.2716852308203612e-10, 0.01178769]",0
2022/03/09 14:09:14.812424253,"{'stamp': {'secs': 1646834954, 'nsecs': 812127514}, 'frame_id': ''}","[-8.170336819510853, -8.85837878297428, 0.0, -0.12460865692887996, 1.0359309861016617, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.8523010164501147e-10, 0.008092762]",0
2022/03/09 14:09:14.815012223,"{'stamp': {'secs': 1646834954, 'nsecs': 814721407}, 'frame_id': ''}","[-8.170535421364464, -8.856690790616765, 0.0, -0.10155860276792118, 0.8461524270605743, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 5.787814532745963e-10, 0.002589964]",0
2022/03/09 14:09:14.831592821,"{'stamp': {'secs': 1646834954, 'nsecs': 831399685}, 'frame_id': ''}","[-8.170697870683394, -8.85527769484619, 0.0, -0.03887881195610618, 0.32658897315075247, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 8.989957178411353e-11, 0.016674419]",0
2022/03/09 14:09:14.840122376,"{'stamp': {'secs': 1646834954, 'nsecs': 839844900}, 'frame_id': ''}","[-8.170797552150287, -8.854389259258573, 0.0, -0.03382431800931959, 0.2868309269991138, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.7757350296520506e-10, 0.008441705]",0
2022/03/09 14:09:14.846898749,"{'stamp': {'secs': 1646834954, 'nsecs': 845970954}, 'frame_id': ''}","[-8.170958205917866, -8.853031153972834, 0.0, -0.031075671834924122, 0.2646158850780521, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.448140924264093e-10, 0.006123108]",0
2022/03/09 14:09:14.849925944,"{'stamp': {'secs': 1646834954, 'nsecs': 849716232}, 'frame_id': ''}","[-8.171244415601251, -8.850675759378193, 0.0, -0.03441367966348055, 0.290730968151688, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.0056830328375066e-10, 0.003742241]",0
2022/03/09 14:09:14.856831478,"{'stamp': {'secs': 1646834954, 'nsecs': 856622931}, 'frame_id': ''}","[-8.171558093521899, -8.848129741646929, 0.0, -0.03456244661426411, 0.28776505330586793, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.1714729179914207e-10, 0.006903255]",0
2022/03/09 14:09:14.860963243,"{'stamp': {'secs': 1646834954, 'nsecs': 860715030}, 'frame_id': ''}","[-8.171962500308469, -8.844851120982876, 0.0, -0.05196828641974349, 0.42750326413150586, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.66642263649359e-10, 0.004088517]",0
2022/03/09 14:09:14.872155986,"{'stamp': {'secs': 1646834954, 'nsecs': 871814623}, 'frame_id': ''}","[-8.172326021327658, -8.841891225388805, 0.0, -0.0592207717631967, 0.48416001257465885, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3509381511023868e-10, 0.011096164]",0
2022/03/09 14:09:14.876101485,"{'stamp': {'secs': 1646834954, 'nsecs': 875888820}, 'frame_id': ''}","[-8.172615959646025, -8.839519195963442, 0.0, -0.06469319841824489, 0.5274095538737378, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.6817909090613794e-10, 0.004071451]",0
2022/03/09 14:09:14.881342397,"{'stamp': {'secs': 1646834954, 'nsecs': 881052400}, 'frame_id': ''}","[-8.172912945103256, -8.837048042822147, 0.0, -0.06163931910985629, 0.5033671591518789, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.9055098351616437e-10, 0.005159243]",0
2022/03/09 14:09:14.886957249,"{'stamp': {'secs': 1646834954, 'nsecs': 886746200}, 'frame_id': ''}","[-8.173281382709943, -8.833967956047578, 0.0, -0.06292278224038361, 0.5170258485883401, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.634299077867003e-10, 0.005690406]",0
2022/03/09 14:09:14.892955173,"{'stamp': {'secs': 1646834954, 'nsecs': 892729663}, 'frame_id': ''}","[-8.173652656073758, -8.830845812697902, 0.0, -0.05906193510088427, 0.4897812925998752, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.5067125479660764e-10, 0.005980036]",0
2022/03/09 14:09:14.904574551,"{'stamp': {'secs': 1646834954, 'nsecs': 903845551}, 'frame_id': ''}","[-8.174040466282237, -8.827584606316432, 0.0, -0.05898073307775328, 0.4915647569473877, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3489400570963467e-10, 0.0111126]",0
2022/03/09 14:09:14.909740771,"{'stamp': {'secs': 1646834954, 'nsecs': 909294221}, 'frame_id': ''}","[-8.17442842711379, -8.824316777453703, 0.0, -0.057358656981118354, 0.48107181561821166, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.752962654220712e-10, 0.005445127]",0
2022/03/09 14:09:14.914678826,"{'stamp': {'secs': 1646834954, 'nsecs': 914391644}, 'frame_id': ''}","[-8.174786432828363, -8.821287763824026, 0.0, -0.05897092458752619, 0.49618301320146824, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.9427559904947625e-10, 0.005093943]",0
2022/03/09 14:09:14.926909371,"{'stamp': {'secs': 1646834954, 'nsecs': 926732195}, 'frame_id': ''}","[-8.175170567408808, -8.818027908423627, 0.0, -0.055422843996704184, 0.4675254298143698, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.215052581500187e-10, 0.012337105]",0
2022/03/09 14:09:14.936767244,"{'stamp': {'secs': 1646834954, 'nsecs': 935979410}, 'frame_id': ''}","[-8.175526217067887, -8.815004204147218, 0.0, -0.051522399703932575, 0.4354593099037586, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.6216637167579064e-10, 0.009243736]",0
2022/03/09 14:09:14.936868112,"{'stamp': {'secs': 1646834954, 'nsecs': 936608193}, 'frame_id': ''}","[-8.175845306725982, -8.812291330005202, 0.0, -0.1207523612573991, 1.0258766896256653, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.390149876905013e-09, 0.000627167]",0
2022/03/09 14:09:14.944822493,"{'stamp': {'secs': 1646834954, 'nsecs': 944590591}, 'frame_id': ''}","[-8.176164843337208, -8.809610807972643, 0.0, -0.14595832312727317, 1.2408917189456263, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.8785508987316106e-10, 0.007979678]",0
2022/03/09 14:09:14.947949376,"{'stamp': {'secs': 1646834954, 'nsecs': 947701533}, 'frame_id': ''}","[-8.176456737836837, -8.807199398632143, 0.0, -0.163814666550122, 1.3895349178269987, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.824454450318015e-10, 0.003107135]",0
2022/03/09 14:09:14.956707305,"{'stamp': {'secs': 1646834954, 'nsecs': 956508030}, 'frame_id': ''}","[-8.17680051133706, -8.804379841640538, 0.0, -0.15524069442461041, 1.3129502210951576, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.7029341680674508e-10, 0.00880259]",0
2022/03/09 14:09:14.968335260,"{'stamp': {'secs': 1646834954, 'nsecs': 968074511}, 'frame_id': ''}","[-8.177253551277285, -8.80067085292551, 0.0, -0.12502004718625095, 1.052361688725435, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.2963002982905152e-10, 0.011563857]",0
2022/03/09 14:09:14.976179075,"{'stamp': {'secs': 1646834954, 'nsecs': 975942118}, 'frame_id': ''}","[-8.177728571618214, -8.796791325419372, 0.0, -0.05467874214659969, 0.4501962512508405, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.905960577675006e-10, 0.007864922]",0
2022/03/09 14:09:14.981379824,"{'stamp': {'secs': 1646834954, 'nsecs': 981039852}, 'frame_id': ''}","[-8.178145221599722, -8.793408303027695, 0.0, -0.0587938050083891, 0.48133876238422507, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.943104383074537e-10, 0.00509334]",0
2022/03/09 14:09:14.990352752,"{'stamp': {'secs': 1646834954, 'nsecs': 989619449}, 'frame_id': ''}","[-8.17852718989537, -8.790322463642742, 0.0, -0.054720388317422264, 0.4458935452005253, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.747992291984706e-10, 0.008575685]",0
2022/03/09 14:09:14.997932133,"{'stamp': {'secs': 1646834954, 'nsecs': 997001729}, 'frame_id': ''}","[-8.178862336732994, -8.787628667972541, 0.0, -0.05668352835190184, 0.4603700269096435, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.03140364417741e-10, 0.007379248]",0
2022/03/09 14:09:14.998079079,"{'stamp': {'secs': 1646834954, 'nsecs': 997726116}, 'frame_id': ''}","[-8.179097153009586, -8.785749738090162, 0.0, -0.09844117045792422, 0.7930891487464813, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.0770090531380314e-09, 0.000721722]",0
2022/03/09 14:09:15.5933095,"{'stamp': {'secs': 1646834955, 'nsecs': 5690233}, 'frame_id': ''}","[-8.17932856721234, -8.783881159844647, 0.0, -0.11020636818806351, 0.8854903536038257, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.883093395907289e-10, 0.007960429]",0
2022/03/09 14:09:15.9618865,"{'stamp': {'secs': 1646834955, 'nsecs': 9366050}, 'frame_id': ''}","[-8.179618351466253, -8.781504301795408, 0.0, -0.11680848146001649, 0.9393266806550452, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.082354798405554e-10, 0.003671957]",0
2022/03/09 14:09:15.14732048,"{'stamp': {'secs': 1646834955, 'nsecs': 14456949}, 'frame_id': ''}","[-8.179984465798174, -8.77848165596176, 0.0, -0.11471837576748263, 0.9257599650377872, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.946478173299946e-10, 0.005087508]",0
2022/03/09 14:09:15.23569530,"{'stamp': {'secs': 1646834955, 'nsecs': 23380800}, 'frame_id': ''}","[-8.180415163308155, -8.774914696093981, 0.0, -0.09939828721971998, 0.8063965688728886, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.6804138931751771e-10, 0.008920559]",0
2022/03/09 14:09:15.32800094,"{'stamp': {'secs': 1646834955, 'nsecs': 32583332}, 'frame_id': ''}","[-8.180894701994289, -8.770943242326886, 0.0, -0.05864821168668681, 0.48285115415568686, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.6294618769946862e-10, 0.009199498]",0
2022/03/09 14:09:15.46035936,"{'stamp': {'secs': 1646834955, 'nsecs': 45814925}, 'frame_id': ''}","[-8.181333088223841, -8.767303736600235, 0.0, -0.05676828891450167, 0.4687665112740333, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.133331161853589e-10, 0.0132267]",0
2022/03/09 14:09:15.56982115,"{'stamp': {'secs': 1646834955, 'nsecs': 56746505}, 'frame_id': ''}","[-8.181690385202277, -8.764322996701846, 0.0, -0.04714955459799675, 0.39053905419558693, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3717134430042518e-10, 0.010928107]",0
2022/03/09 14:09:15.67605247,"{'stamp': {'secs': 1646834955, 'nsecs': 67363286}, 'frame_id': ''}","[-8.182069859546788, -8.761135240974873, 0.0, -0.03996721269587035, 0.332286843307531, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.4124487751166419e-10, 0.010612938]",0
2022/03/09 14:09:15.76059227,"{'stamp': {'secs': 1646834955, 'nsecs': 75818083}, 'frame_id': ''}","[-8.182463216388808, -8.757819829408529, 0.0, -0.03856875375976514, 0.3221185942384183, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.773498226113733e-10, 0.008452352]",0
2022/03/09 14:09:15.81943271,"{'stamp': {'secs': 1646834955, 'nsecs': 81616147}, 'frame_id': ''}","[-8.182931860633834, -8.753871378668064, 0.0, -0.04396982122871687, 0.3691882625191947, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.586888745393651e-10, 0.005794695]",0
2022/03/09 14:09:15.92620114,"{'stamp': {'secs': 1646834955, 'nsecs': 92440251}, 'frame_id': ''}","[-8.183381917250836, -8.750087836895853, 0.0, -0.04885348223317424, 0.4110611570742372, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.3853392775228764e-10, 0.010820621]",0
2022/03/09 14:09:15.109269944,"{'stamp': {'secs': 1646834955, 'nsecs': 109037798}, 'frame_id': ''}","[-8.183817233857408, -8.746437370232792, 0.0, -0.049256530028767384, 0.41470488560986307, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 9.033786248179328e-11, 0.01659352]",0
2022/03/09 14:09:15.118550257,"{'stamp': {'secs': 1646834955, 'nsecs': 118250812}, 'frame_id': ''}","[-8.184263506132636, -8.742702620635175, 0.0, -0.04868882008419677, 0.4094921187964821, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.6276476585350902e-10, 0.009209752]",0
2022/03/09 14:09:15.129151040,"{'stamp': {'secs': 1646834955, 'nsecs': 128947788}, 'frame_id': ''}","[-8.18466307311368, -8.739357046475172, 0.0, -0.044641429927627596, 0.3747880920044905, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.4017361883882734e-10, 0.010694046]",0
2022/03/09 14:09:15.140340309,"{'stamp': {'secs': 1646834955, 'nsecs': 139885140}, 'frame_id': ''}","[-8.185017118901904, -8.73638998829791, 0.0, -0.03757741968772555, 0.3147585648804303, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 1.37097150979396e-10, 0.010934021]",0
2022/03/09 14:09:15.143112155,"{'stamp': {'secs': 1646834955, 'nsecs': 142887951}, 'frame_id': ''}","[-8.18541118631186, -8.733096272551837, 0.0, -0.0514273673945599, 0.43040398243651085, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 4.998119908511098e-10, 0.002999174]",0
2022/03/09 14:09:15.150494838,"{'stamp': {'secs': 1646834955, 'nsecs': 150263795}, 'frame_id': ''}","[-8.18579173874138, -8.729928330821515, 0.0, -0.06079874392103387, 0.5084747666158814, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.0332491849480658e-10, 0.00737255]",0
2022/03/09 14:09:15.157242359,"{'stamp': {'secs': 1646834955, 'nsecs': 156985666}, 'frame_id': ''}","[-8.186074785136311, -8.727584217768912, 0.0, -0.06366318851345042, 0.5318326945396809, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.236190473123593e-10, 0.006703468]",0
2022/03/09 14:09:15.161083155,"{'stamp': {'secs': 1646834955, 'nsecs': 160865497}, 'frame_id': ''}","[-8.186392702089186, -8.724957303915815, 0.0, -0.06884839085342513, 0.5737304603159822, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 3.8674347611976796e-10, 0.003876014]",0
2022/03/09 14:09:15.166453070,"{'stamp': {'secs': 1646834955, 'nsecs': 166138739}, 'frame_id': ''}","[-8.186636141901344, -8.722953168774012, 0.0, -0.06733407465688829, 0.559516787491267, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.8440851205964295e-10, 0.005270669]",0
2022/03/09 14:09:15.172112877,"{'stamp': {'secs': 1646834955, 'nsecs': 171820570}, 'frame_id': ''}","[-8.18680102113004, -8.721595789085555, 0.0, -0.052444910173862186, 0.4338553958972676, 0.0, 0.0, -0.0, -5.7506733675660726e-05, 0.0, 0.0, 2.6396275908300265e-10, 0.005678919]",0
